"time_est","time","est_hour","weekday_est","movement","count1"
"1486671950094","2017/02/09 20:25:50","20","4","2","2"
"1486671952102","2017/02/09 20:25:52","20","4","2","2"
"1486671958105","2017/02/09 20:25:58","20","4","2","2"
"1486727058047","2017/02/10 11:44:18","11","5","2","1"
"1486810715151","2017/02/11 10:58:35","10","6","2","1"
"1486810724110","2017/02/11 10:58:44","10","6","2","1"
"1486810736193","2017/02/11 10:58:56","10","6","2","1"
"1486810741133","2017/02/11 10:59:01","10","6","2","1"
"1486810745121","2017/02/11 10:59:05","10","6","2","1"
"1486810752122","2017/02/11 10:59:12","10","6","2","1"
"1486810758128","2017/02/11 10:59:18","10","6","2","1"
"1486810759122","2017/02/11 10:59:19","10","6","2","1"
"1486810785209","2017/02/11 10:59:45","10","6","2","1"
"1486810788143","2017/02/11 10:59:48","10","6","2","1"
"1486810795132","2017/02/11 10:59:55","10","6","2","1"
"1486810803169","2017/02/11 11:00:03","11","6","2","1"
"1486810817191","2017/02/11 11:00:17","11","6","2","1"
"1486810823226","2017/02/11 11:00:23","11","6","2","1"
"1486810830199","2017/02/11 11:00:30","11","6","2","1"
"1486810830203","2017/02/11 11:00:30","11","6","2","1"
"1486810837193","2017/02/11 11:00:37","11","6","2","1"
"1486810846120","2017/02/11 11:00:46","11","6","2","1"
"1486810852154","2017/02/11 11:00:52","11","6","2","1"
"1486810863129","2017/02/11 11:01:03","11","6","2","1"
"1486810871192","2017/02/11 11:01:11","11","6","2","1"
"1486810891267","2017/02/11 11:01:31","11","6","2","1"
"1486810895129","2017/02/11 11:01:35","11","6","2","1"
"1486810904207","2017/02/11 11:01:44","11","6","2","1"
"1486810912102","2017/02/11 11:01:52","11","6","2","1"
"1486810912135","2017/02/11 11:01:52","11","6","2","1"
"1486810920189","2017/02/11 11:02:00","11","6","2","1"
"1486810928195","2017/02/11 11:02:08","11","6","2","1"
"1486810931232","2017/02/11 11:02:11","11","6","2","1"
"1486810940197","2017/02/11 11:02:20","11","6","2","1"
"1486811020161","2017/02/11 11:03:40","11","6","2","1"
"1486811027198","2017/02/11 11:03:47","11","6","2","1"
"1486811029197","2017/02/11 11:03:49","11","6","2","1"
"1486811071141","2017/02/11 11:04:31","11","6","2","1"
"1486811082208","2017/02/11 11:04:42","11","6","2","1"
"1486811083210","2017/02/11 11:04:43","11","6","2","1"
"1486811092144","2017/02/11 11:04:52","11","6","2","1"
"1486811144129","2017/02/11 11:05:44","11","6","2","1"
"1486811148126","2017/02/11 11:05:48","11","6","2","1"
"1486811158130","2017/02/11 11:05:58","11","6","2","1"
"1486811179154","2017/02/11 11:06:19","11","6","2","1"
"1486811188120","2017/02/11 11:06:28","11","6","2","1"
"1486811191161","2017/02/11 11:06:31","11","6","2","1"
"1486811196169","2017/02/11 11:06:36","11","6","2","1"
"1486811207174","2017/02/11 11:06:47","11","6","2","1"
"1486811219194","2017/02/11 11:06:59","11","6","2","1"
"1486811221172","2017/02/11 11:07:01","11","6","2","1"
"1486816884151","2017/02/11 12:41:24","12","6","2","1"
"1486816922119","2017/02/11 12:42:02","12","6","2","1"
"1486816949313","2017/02/11 12:42:29","12","6","2","1"
"1486816953161","2017/02/11 12:42:33","12","6","2","1"
"1486816962292","2017/02/11 12:42:42","12","6","2","1"
"1486816974242","2017/02/11 12:42:54","12","6","2","1"
"1486816974246","2017/02/11 12:42:54","12","6","2","1"
"1486816982183","2017/02/11 12:43:02","12","6","2","1"
"1486816993151","2017/02/11 12:43:13","12","6","2","1"
"1486817010250","2017/02/11 12:43:30","12","6","2","1"
"1486817020200","2017/02/11 12:43:40","12","6","2","1"
"1486817029149","2017/02/11 12:43:49","12","6","2","1"
"1486817041182","2017/02/11 12:44:01","12","6","2","1"
"1486817042158","2017/02/11 12:44:02","12","6","2","1"
"1486817050216","2017/02/11 12:44:10","12","6","2","1"
"1486817059237","2017/02/11 12:44:19","12","6","2","1"
"1486817069204","2017/02/11 12:44:29","12","6","2","1"
"1486817075198","2017/02/11 12:44:35","12","6","2","1"
"1486817086254","2017/02/11 12:44:46","12","6","2","1"
"1486817123284","2017/02/11 12:45:23","12","6","2","1"
"1486817123289","2017/02/11 12:45:23","12","6","2","1"
"1486817148150","2017/02/11 12:45:48","12","6","2","1"
"1486817168172","2017/02/11 12:46:08","12","6","2","1"
"1486817181206","2017/02/11 12:46:21","12","6","2","1"
"1486817181341","2017/02/11 12:46:21","12","6","2","1"
"1486817194100","2017/02/11 12:46:34","12","6","2","1"
"1486817204116","2017/02/11 12:46:44","12","6","2","1"
"1486817210243","2017/02/11 12:46:50","12","6","2","1"
"1486817257111","2017/02/11 12:47:37","12","6","2","1"
"1486817266122","2017/02/11 12:47:46","12","6","2","1"
"1486817320157","2017/02/11 12:48:40","12","6","2","1"
"1486817333139","2017/02/11 12:48:53","12","6","2","1"
"1486817344156","2017/02/11 12:49:04","12","6","2","1"
"1486817347128","2017/02/11 12:49:07","12","6","2","1"
"1486817397194","2017/02/11 12:49:57","12","6","2","1"
"1486817405268","2017/02/11 12:50:05","12","6","2","1"
"1486817408206","2017/02/11 12:50:08","12","6","2","1"
"1486817448157","2017/02/11 12:50:48","12","6","2","1"
"1486817466101","2017/02/11 12:51:06","12","6","2","1"
"1486817474124","2017/02/11 12:51:14","12","6","2","1"
"1486817475118","2017/02/11 12:51:15","12","6","2","1"
"1486817483126","2017/02/11 12:51:23","12","6","2","1"
