id,time,time_est,est_hour,time_hour_est,date_est,day_est,weekday_est,unixtimeformat_time,date,phone_id,latitude,logitude,bearing,speed,altitude,provider,accuracy,movement
21411,1487528102596,1487510102596,13,1:15:02 PM,2017-02-19,19,7,18:15:02.596,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462021,-79.965073,-1,-1,251.19325,gps,40.697582,0
21412,1487528102601,1487510102601,13,1:15:02 PM,2017-02-19,19,7,18:15:02.601,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462021,-79.965073,-1,-1,251.19325,fused,40,0
21413,1487528146769,1487510146769,13,1:15:46 PM,2017-02-19,19,7,18:15:46.769,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962486,-1,-1,251.19325,gps,1679.6976,0
21414,1487528146778,1487510146778,13,1:15:46 PM,2017-02-19,19,7,18:15:46.778,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962486,-1,-1,251.19325,fused,1679,0
21415,1487528403112,1487510403112,13,1:20:03 PM,2017-02-19,19,7,18:20:03.112,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462021,-79.964844,-1,-1,251.17987,gps,37.583515,0
21416,1487528403120,1487510403120,13,1:20:03 PM,2017-02-19,19,7,18:20:03.120,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462021,-79.964844,-1,-1,251.17987,fused,37,0
21417,1487528446811,1487510446811,13,1:20:46 PM,2017-02-19,19,7,18:20:46.811,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962433,-1,-1,251.17987,gps,1676.5835,0
21418,1487528446818,1487510446818,13,1:20:46 PM,2017-02-19,19,7,18:20:46.818,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962433,-1,-1,251.17987,fused,1676,0
21419,1487528703646,1487510703646,13,1:25:03 PM,2017-02-19,19,7,18:25:03.646,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462017,-79.964935,-1,-1,251.36023,gps,39.60236,0
21420,1487528703653,1487510703653,13,1:25:03 PM,2017-02-19,19,7,18:25:03.653,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462017,-79.964935,-1,-1,251.36023,fused,39,0
21421,1487528746879,1487510746879,13,1:25:46 PM,2017-02-19,19,7,18:25:46.879,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962456,-1,-1,251.36023,gps,1678.6024,0
21422,1487528746884,1487510746884,13,1:25:46 PM,2017-02-19,19,7,18:25:46.884,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962456,-1,-1,251.36023,fused,1678,0
21423,1487529004165,1487511004165,13,1:30:04 PM,2017-02-19,19,7,18:30:04.165,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964935,-1,-1,250.80051,gps,38.636421,0
21424,1487529004173,1487511004173,13,1:30:04 PM,2017-02-19,19,7,18:30:04.173,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964935,-1,-1,250.80051,fused,38,0
21425,1487529046945,1487511046945,13,1:30:46 PM,2017-02-19,19,7,18:30:46.945,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962456,-1,-1,250.80051,gps,1677.6365,0
21426,1487529046953,1487511046953,13,1:30:46 PM,2017-02-19,19,7,18:30:46.953,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962456,-1,-1,250.80051,fused,1677,0
21427,1487529304662,1487511304662,13,1:35:04 PM,2017-02-19,19,7,18:35:04.662,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462063,-79.96489,-1,-1,250.90825,gps,37.637135,0
21428,1487529304669,1487511304669,13,1:35:04 PM,2017-02-19,19,7,18:35:04.669,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462063,-79.96489,-1,-1,250.90825,fused,37,0
21429,1487529346983,1487511346983,13,1:35:46 PM,2017-02-19,19,7,18:35:46.983,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962448,-1,-1,250.90825,gps,1676.6371,0
21430,1487529346989,1487511346989,13,1:35:46 PM,2017-02-19,19,7,18:35:46.989,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962448,-1,-1,250.90825,fused,1676,0
21431,1487529605178,1487511605178,13,1:40:05 PM,2017-02-19,19,7,18:40:05.178,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462059,-79.964958,-1,-1,251.83615,gps,40.761757,0
21432,1487529605185,1487511605185,13,1:40:05 PM,2017-02-19,19,7,18:40:05.185,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462059,-79.964958,-1,-1,251.83615,fused,40,0
21433,1487529647055,1487511647055,13,1:40:47 PM,2017-02-19,19,7,18:40:47.055,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962463,-1,-1,251.83615,fused,1679,0
21434,1487529647062,1487511647062,13,1:40:47 PM,2017-02-19,19,7,18:40:47.062,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962463,-1,-1,251.83615,gps,1679.7617,0
21435,1487529809974,1487511809974,13,1:43:29 PM,2017-02-19,19,7,18:43:29.974,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462059,-79.964958,-1,-1,251.83615,gps,40.761757,0
21436,1487529809987,1487511809987,13,1:43:29 PM,2017-02-19,19,7,18:43:29.987,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462059,-79.964958,-1,-1,251.83615,fused,40,0
21437,1487529810171,1487511810171,13,1:43:30 PM,2017-02-19,19,7,18:43:30.171,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462063,-79.964951,-1,-1,250.47238,gps,37.632599,0
21438,1487529810182,1487511810182,13,1:43:30 PM,2017-02-19,19,7,18:43:30.182,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462063,-79.964951,-1,-1,250.47238,fused,37,0
21439,1487529918386,1487511918386,13,1:45:18 PM,2017-02-19,19,7,18:45:18.386,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962463,-1,-1,250.47238,gps,1676.6326,0
21440,1487529918392,1487511918392,13,1:45:18 PM,2017-02-19,19,7,18:45:18.392,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962463,-1,-1,250.47238,fused,1676,0
21441,1487530110705,1487512110705,13,1:48:30 PM,2017-02-19,19,7,18:48:30.705,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462036,-79.964951,-1,-1,251.54201,gps,39.515129,0
21442,1487530110710,1487512110710,13,1:48:30 PM,2017-02-19,19,7,18:48:30.710,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462036,-79.964951,-1,-1,251.54201,fused,39,0
21443,1487530218458,1487512218458,13,1:50:18 PM,2017-02-19,19,7,18:50:18.458,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962463,-1,-1,251.54201,fused,1678,0
21444,1487530218463,1487512218463,13,1:50:18 PM,2017-02-19,19,7,18:50:18.463,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962463,-1,-1,251.54201,gps,1678.5151,0
21445,1487530411187,1487512411187,13,1:53:31 PM,2017-02-19,19,7,18:53:31.187,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46204,-79.964882,-1,-1,250.76015,gps,37.701553,0
21446,1487530411193,1487512411193,13,1:53:31 PM,2017-02-19,19,7,18:53:31.193,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46204,-79.964882,-1,-1,250.76015,fused,37,0
21447,1487530518495,1487512518495,13,1:55:18 PM,2017-02-19,19,7,18:55:18.495,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.96244,-1,-1,250.76015,gps,1676.7015,0
21448,1487530518502,1487512518502,13,1:55:18 PM,2017-02-19,19,7,18:55:18.502,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.96244,-1,-1,250.76015,fused,1676,0
21449,1487530711710,1487512711710,13,1:58:31 PM,2017-02-19,19,7,18:58:31.710,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964844,-1,-1,251.98557,gps,39.401783,0
21450,1487530711714,1487512711714,13,1:58:31 PM,2017-02-19,19,7,18:58:31.714,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964844,-1,-1,251.98557,fused,39,0
21451,1487530818575,1487512818575,14,2:00:18 PM,2017-02-19,19,7,19:00:18.575,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962433,-1,-1,251.98557,gps,1678.4017,0
21452,1487530818581,1487512818581,14,2:00:18 PM,2017-02-19,19,7,19:00:18.581,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466976,-79.962433,-1,-1,251.98557,fused,1678,0
21453,1487530934468,1487512934468,14,2:02:14 PM,2017-02-19,19,7,19:02:14.468,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964844,-1,-1,251.98557,fused,39,0
21454,1487530934496,1487512934496,14,2:02:14 PM,2017-02-19,19,7,19:02:14.496,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964844,-1,-1,251.98557,gps,39.401783,0
21455,1487530934676,1487512934676,14,2:02:14 PM,2017-02-19,19,7,19:02:14.676,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462055,-79.964966,-1,-1,250.41626,gps,38.031788,0
21456,1487530934679,1487512934679,14,2:02:14 PM,2017-02-19,19,7,19:02:14.679,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462055,-79.964966,-1,-1,250.41626,fused,38,0
21457,1487531118644,1487513118644,14,2:05:18 PM,2017-02-19,19,7,19:05:18.644,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.467613,-79.962135,-1,-1,250.56741,gps,2337.458,0
21458,1487531118650,1487513118650,14,2:05:18 PM,2017-02-19,19,7,19:05:18.650,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.467613,-79.962135,-1,-1,250.56741,fused,2337,0
21459,1487531301299,1487513301299,14,2:08:21 PM,2017-02-19,19,7,19:08:21.299,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462055,-79.964958,-1,-1,251.18092,fused,39,0
21460,1487531301306,1487513301306,14,2:08:21 PM,2017-02-19,19,7,19:08:21.306,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462055,-79.964958,-1,-1,251.18092,gps,39.570091,0
21461,1487531718746,1487513718746,14,2:15:18 PM,2017-02-19,19,7,19:15:18.746,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962471,-1,-1,250.63466,gps,1676.5,0
21462,1487531718754,1487513718754,14,2:15:18 PM,2017-02-19,19,7,19:15:18.754,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962471,-1,-1,250.63466,fused,1676,0
21463,1487531902297,1487513902297,14,2:18:22 PM,2017-02-19,19,7,19:18:22.297,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964912,-1,-1,251.50301,gps,39.541157,0
21464,1487531902301,1487513902301,14,2:18:22 PM,2017-02-19,19,7,19:18:22.301,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964912,-1,-1,251.50301,fused,39,0
21465,1487532018811,1487514018811,14,2:20:18 PM,2017-02-19,19,7,19:20:18.811,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962456,-1,-1,251.50301,gps,1678.5411,0
21466,1487532018819,1487514018819,14,2:20:18 PM,2017-02-19,19,7,19:20:18.819,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962456,-1,-1,251.50301,fused,1678,0
21467,1487532202790,1487514202790,14,2:23:22 PM,2017-02-19,19,7,19:23:22.790,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462048,-79.964981,-1,-1,251.15533,gps,39.538712,0
21468,1487532202796,1487514202796,14,2:23:22 PM,2017-02-19,19,7,19:23:22.796,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462048,-79.964981,-1,-1,251.15533,fused,39,0
21469,1487532318844,1487514318844,14,2:25:18 PM,2017-02-19,19,7,19:25:18.844,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.467529,-79.962166,-1,-1,250.89413,gps,2224.7305,0
21470,1487532318853,1487514318853,14,2:25:18 PM,2017-02-19,19,7,19:25:18.853,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.467529,-79.962166,-1,-1,250.89413,fused,2224,0
21471,1487532558077,1487514558077,14,2:29:18 PM,2017-02-19,19,7,19:29:18.077,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462048,-79.964943,-1,-1,251.07417,gps,38.648121,0
21472,1487532558083,1487514558083,14,2:29:18 PM,2017-02-19,19,7,19:29:18.083,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462048,-79.964943,-1,-1,251.07417,fused,38,0
21473,1487532618938,1487514618938,14,2:30:18 PM,2017-02-19,19,7,19:30:18.938,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962456,-1,-1,251.07417,gps,1677.6481,0
21474,1487532618946,1487514618946,14,2:30:18 PM,2017-02-19,19,7,19:30:18.946,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962456,-1,-1,251.07417,fused,1677,0
21475,1487532858602,1487514858602,14,2:34:18 PM,2017-02-19,19,7,19:34:18.602,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462048,-79.965027,-1,-1,250.78893,gps,39.516571,0
21476,1487532858606,1487514858606,14,2:34:18 PM,2017-02-19,19,7,19:34:18.606,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462048,-79.965027,-1,-1,250.78893,fused,39,0
21477,1487532918986,1487514918986,14,2:35:18 PM,2017-02-19,19,7,19:35:18.986,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962479,-1,-1,250.78893,gps,1678.5166,0
21478,1487532918991,1487514918991,14,2:35:18 PM,2017-02-19,19,7,19:35:18.991,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962479,-1,-1,250.78893,fused,1678,0
21479,1487533159085,1487515159085,14,2:39:19 PM,2017-02-19,19,7,19:39:19.085,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462051,-79.965027,-1,-1,251.57938,gps,40.798378,0
21480,1487533159091,1487515159091,14,2:39:19 PM,2017-02-19,19,7,19:39:19.091,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462051,-79.965027,-1,-1,251.57938,fused,40,0
21481,1487533219048,1487515219048,14,2:40:19 PM,2017-02-19,19,7,19:40:19.048,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962479,-1,-1,251.57938,gps,1679.7983,0
21482,1487533219055,1487515219055,14,2:40:19 PM,2017-02-19,19,7,19:40:19.055,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962479,-1,-1,251.57938,fused,1679,0
21483,1487533459568,1487515459568,14,2:44:19 PM,2017-02-19,19,7,19:44:19.568,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46204,-79.964859,-1,-1,251.44496,gps,38.516159,0
21484,1487533459575,1487515459575,14,2:44:19 PM,2017-02-19,19,7,19:44:19.575,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46204,-79.964859,-1,-1,251.44496,fused,38,0
21485,1487533519097,1487515519097,14,2:45:19 PM,2017-02-19,19,7,19:45:19.097,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.96244,-1,-1,251.44496,gps,1677.5161,0
21486,1487533519105,1487515519105,14,2:45:19 PM,2017-02-19,19,7,19:45:19.105,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.96244,-1,-1,251.44496,fused,1677,0
21487,1487533760058,1487515760058,14,2:49:20 PM,2017-02-19,19,7,19:49:20.058,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462009,-79.964928,-1,-1,251.52162,gps,38.810486,0
21488,1487533760064,1487515760064,14,2:49:20 PM,2017-02-19,19,7,19:49:20.064,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462009,-79.964928,-1,-1,251.52162,fused,38,0
21489,1487533819180,1487515819180,14,2:50:19 PM,2017-02-19,19,7,19:50:19.180,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466972,-79.962456,-1,-1,251.52162,gps,1677.8104,0
21490,1487533819188,1487515819188,14,2:50:19 PM,2017-02-19,19,7,19:50:19.188,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466972,-79.962456,-1,-1,251.52162,fused,1677,0
21491,1487534060551,1487516060551,14,2:54:20 PM,2017-02-19,19,7,19:54:20.551,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462082,-79.96489,-1,-1,251.20497,gps,37.7407,0
21492,1487534060556,1487516060556,14,2:54:20 PM,2017-02-19,19,7,19:54:20.556,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462082,-79.96489,-1,-1,251.20497,fused,37,0
21493,1487534119221,1487516119221,14,2:55:19 PM,2017-02-19,19,7,19:55:19.221,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466988,-79.962448,-1,-1,251.20497,gps,1676.7407,0
21494,1487534119227,1487516119227,14,2:55:19 PM,2017-02-19,19,7,19:55:19.227,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466988,-79.962448,-1,-1,251.20497,fused,1676,0
21495,1487534361079,1487516361079,14,2:59:21 PM,2017-02-19,19,7,19:59:21.079,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964851,-1,-1,251.97235,gps,39.643509,0
21496,1487534361085,1487516361085,14,2:59:21 PM,2017-02-19,19,7,19:59:21.085,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964851,-1,-1,251.97235,fused,39,0
21497,1487534419270,1487516419270,15,3:00:19 PM,2017-02-19,19,7,20:00:19.270,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.96244,-1,-1,251.97235,gps,1678.6436,0
21498,1487534419292,1487516419292,15,3:00:19 PM,2017-02-19,19,7,20:00:19.292,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.96244,-1,-1,251.97235,fused,1678,0
21499,1487534661584,1487516661584,15,3:04:21 PM,2017-02-19,19,7,20:04:21.584,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462051,-79.96489,-1,-1,252.03476,gps,39.559151,0
21500,1487534661592,1487516661592,15,3:04:21 PM,2017-02-19,19,7,20:04:21.592,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462051,-79.96489,-1,-1,252.03476,fused,39,0
21501,1487534719340,1487516719340,15,3:05:19 PM,2017-02-19,19,7,20:05:19.340,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962448,-1,-1,252.03476,fused,1678,0
21502,1487534719347,1487516719347,15,3:05:19 PM,2017-02-19,19,7,20:05:19.347,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466984,-79.962448,-1,-1,252.03476,gps,1678.5592,0
21512,1487535318023,1487517318023,15,3:15:18 PM,2017-02-19,19,7,20:15:18.023,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.466972,-79.962479,-1,-1,251.81317,fused,1680,0
21513,1487535523255,1487517523255,15,3:18:43 PM,2017-02-19,19,7,20:18:43.255,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964981,-1,-1,251.10986,gps,39.632729,0
21514,1487535523263,1487517523263,15,3:18:43 PM,2017-02-19,19,7,20:18:43.263,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964981,-1,-1,251.10986,fused,39,0
21515,1487535618069,1487517618069,15,3:20:18 PM,2017-02-19,19,7,20:20:18.069,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962471,-1,-1,251.10986,gps,1678.6327,0
21516,1487535618076,1487517618076,15,3:20:18 PM,2017-02-19,19,7,20:20:18.076,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.46698,-79.962471,-1,-1,251.10986,fused,1678,0
21517,1487535623469,1487517623469,15,3:20:23 PM,2017-02-19,19,7,20:20:23.469,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964981,-1,-1,251.10986,gps,39.632729,0
21518,1487535623493,1487517623493,15,3:20:23 PM,2017-02-19,19,7,20:20:23.493,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462044,-79.964981,-1,-1,251.10986,fused,39,0
21519,1487535623694,1487517623694,15,3:20:23 PM,2017-02-19,19,7,20:20:23.694,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462029,-79.964928,-1,-1,251.18062,gps,39.148911,0
21520,1487535623699,1487517623699,15,3:20:23 PM,2017-02-19,19,7,20:20:23.699,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462029,-79.964928,-1,-1,251.18062,fused,39,0
21521,1487535918138,1487517918138,15,3:25:18 PM,2017-02-19,19,7,20:25:18.138,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465729,-79.963081,-1,-1,251.18062,gps,1074.6521,0
21522,1487535918143,1487517918143,15,3:25:18 PM,2017-02-19,19,7,20:25:18.143,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465729,-79.963081,-1,-1,251.18062,fused,1074,0
21523,1487535924239,1487517924239,15,3:25:24 PM,2017-02-19,19,7,20:25:24.239,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462074,-79.964951,-1,-1,250.92191,gps,38.364914,0
21524,1487535924243,1487517924243,15,3:25:24 PM,2017-02-19,19,7,20:25:24.243,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462074,-79.964951,-1,-1,250.92191,fused,38,0
21525,1487536218214,1487518218214,15,3:30:18 PM,2017-02-19,19,7,20:30:18.214,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465763,-79.963081,-1,-1,250.92191,gps,1078.5933,0
21526,1487536218220,1487518218220,15,3:30:18 PM,2017-02-19,19,7,20:30:18.220,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465763,-79.963081,-1,-1,250.92191,fused,1078,0
21527,1487536224760,1487518224760,15,3:30:24 PM,2017-02-19,19,7,20:30:24.760,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462082,-79.965004,-1,-1,250.70027,gps,38.497883,0
21528,1487536224765,1487518224765,15,3:30:24 PM,2017-02-19,19,7,20:30:24.765,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462082,-79.965004,-1,-1,250.70027,fused,38,0
21529,1487536518307,1487518518307,15,3:35:18 PM,2017-02-19,19,7,20:35:18.307,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465778,-79.963097,-1,-1,250.70027,gps,1083.231,0
21530,1487536518314,1487518518314,15,3:35:18 PM,2017-02-19,19,7,20:35:18.314,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465778,-79.963097,-1,-1,250.70027,fused,1083,0
21531,1487536525300,1487518525300,15,3:35:25 PM,2017-02-19,19,7,20:35:25.300,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462029,-79.964897,-1,-1,251.67293,gps,39.76149,0
21532,1487536525308,1487518525308,15,3:35:25 PM,2017-02-19,19,7,20:35:25.308,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462029,-79.964897,-1,-1,251.67293,fused,39,0
21533,1487536818318,1487518818318,15,3:40:18 PM,2017-02-19,19,7,20:40:18.318,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465771,-79.963051,-1,-1,251.67293,gps,1089.2548,0
21534,1487536818325,1487518818325,15,3:40:18 PM,2017-02-19,19,7,20:40:18.325,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465771,-79.963051,-1,-1,251.67293,fused,1089,0
21535,1487536825818,1487518825818,15,3:40:25 PM,2017-02-19,19,7,20:40:25.818,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964836,-1,-1,251.56937,gps,38.596146,0
21536,1487536825823,1487518825823,15,3:40:25 PM,2017-02-19,19,7,20:40:25.823,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964836,-1,-1,251.56937,fused,38,0
21537,1487537118403,1487519118403,15,3:45:18 PM,2017-02-19,19,7,20:45:18.403,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465782,-79.963013,-1,-1,251.56937,gps,1092.7765,0
21538,1487537118410,1487519118410,15,3:45:18 PM,2017-02-19,19,7,20:45:18.410,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465782,-79.963013,-1,-1,251.56937,fused,1092,0
21539,1487537126549,1487519126549,15,3:45:26 PM,2017-02-19,19,7,20:45:26.549,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964935,-1,-1,251.3419,gps,39.208981,0
21540,1487537126554,1487519126554,15,3:45:26 PM,2017-02-19,19,7,20:45:26.554,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462025,-79.964935,-1,-1,251.3419,fused,39,0
21541,1487537418470,1487519418470,15,3:50:18 PM,2017-02-19,19,7,20:50:18.470,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465801,-79.963043,-1,-1,251.3419,gps,1100.0105,0
21542,1487537418476,1487519418476,15,3:50:18 PM,2017-02-19,19,7,20:50:18.476,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465801,-79.963043,-1,-1,251.3419,fused,1100,0
21543,1487537427066,1487519427066,15,3:50:27 PM,2017-02-19,19,7,20:50:27.066,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462036,-79.964989,-1,-1,250.76096,gps,39.148781,0
21544,1487537427073,1487519427073,15,3:50:27 PM,2017-02-19,19,7,20:50:27.073,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462036,-79.964989,-1,-1,250.76096,fused,39,0
21545,1487537718537,1487519718537,15,3:55:18 PM,2017-02-19,19,7,20:55:18.537,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465816,-79.963058,-1,-1,250.76096,gps,1104.4495,0
21546,1487537718544,1487519718544,15,3:55:18 PM,2017-02-19,19,7,20:55:18.544,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.465816,-79.963058,-1,-1,250.76096,fused,1104,0
21547,1487537727562,1487519727562,15,3:55:27 PM,2017-02-19,19,7,20:55:27.562,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462013,-79.96492,-1,-1,250.83212,gps,38.567181,0
21548,1487537727568,1487519727568,15,3:55:27 PM,2017-02-19,19,7,20:55:27.568,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.462013,-79.96492,-1,-1,250.83212,fused,38,0
21549,1487538018571,1487520018571,16,4:00:18 PM,2017-02-19,19,7,21:00:18.571,2017-02-19,7d83e987-89ac-414a-a98d-51563cba516b,40.467873,-79.96199,-1,-1,251.83624,gps,2859.6836,0
