time_est,est_hour,weekday_est,movement,count
1486784017998,3,6,0,1
1486784313704,3,6,0,1
1486784313711,3,6,0,1
1486784318458,3,6,0,1
1486784318466,3,6,0,1
1486784613783,3,6,0,1
1486784613794,3,6,0,1
1486784618954,3,6,0,1
1486784618959,3,6,0,1
1486784913931,3,6,0,1
1486784913943,3,6,0,1
1486785168161,3,6,0,1
1486785168167,3,6,0,1
1486785213996,3,6,0,1
1486785214003,3,6,0,1
1486785518225,3,6,0,1
1486785518229,3,6,0,1
1486785521098,3,6,0,1
1486785521102,3,6,0,1
1487386801937,3,6,0,1
1487386801942,3,6,0,1
1487387097585,3,6,0,1
1487387097590,3,6,0,1
1487387102475,3,6,0,1
1487387102479,3,6,0,1
1487387397665,3,6,0,1
1487387397670,3,6,0,1
1487387403033,3,6,0,1
1487387403038,3,6,0,1
1487387697701,3,6,0,1
1487387697705,3,6,0,1
1487387703518,3,6,0,1
1487387703522,3,6,0,1
1487387997789,3,6,0,1
1487387997801,3,6,0,1
1487388004031,3,6,0,1
1487388004035,3,6,0,1
1487388297820,3,6,0,1
1487388297827,3,6,0,1
1487388304532,3,6,0,1
1487388304538,3,6,0,1
1487388901251,3,6,0,1
1487388901258,3,6,0,1
1487388904124,3,6,0,1
1487388904129,3,6,0,1
1487389201361,3,6,0,1
1487389201369,3,6,0,1
1487389204651,3,6,0,1
1487389204655,3,6,0,1
1487389501373,3,6,0,1
1487389501381,3,6,0,1
1487389505161,3,6,0,1
1487389505166,3,6,0,1
1487389801437,3,6,0,1
1487389801452,3,6,0,1
1487389805665,3,6,0,1
1487389805672,3,6,0,1
1487390101501,3,6,0,1
1487390101508,3,6,0,1
1487390106155,3,6,0,1
1487390106162,3,6,0,1
1486180182170,3,6,1,1
1486180182176,3,6,1,1
1486785214161,3,6,1,1
1486785214179,3,6,1,1
1486181086392,4,6,0,1
1486181086400,4,6,0,1
1486181090066,4,6,0,1
1486181090071,4,6,0,1
1486181386452,4,6,0,1
1486181386458,4,6,0,1
1486181390567,4,6,0,1
1486181390574,4,6,0,1
1486181686500,4,6,0,1
1486181686506,4,6,0,1
1486181691060,4,6,0,1
1486181691065,4,6,0,1
1486181986534,4,6,0,1
1486181986541,4,6,0,1
1486181991519,4,6,0,1
1486181991527,4,6,0,1
1486182286613,4,6,0,1
1486182286619,4,6,0,1
1486182291998,4,6,0,1
1486182292004,4,6,0,1
1486182586665,4,6,0,1
1486182586672,4,6,0,1
1486182592514,4,6,0,1
1486182592518,4,6,0,1
1486182886711,4,6,0,1
1486182886718,4,6,0,1
1486182892984,4,6,0,1
1486182892988,4,6,0,1
1486183186781,4,6,0,1
1486183186788,4,6,0,1
1486183193477,4,6,0,1
1486183193482,4,6,0,1
1486183486856,4,6,0,1
1486183486870,4,6,0,1
1486183493956,4,6,0,1
1486183493962,4,6,0,1
1486183786896,4,6,0,1
1486183786901,4,6,0,1
1486184092235,4,6,0,1
1486184092241,4,6,0,1
1486184095105,4,6,0,1
1486184095110,4,6,0,1
1486184392291,4,6,0,1
1486184392296,4,6,0,1
1486184395563,4,6,0,1
1486184395568,4,6,0,1
1486785818302,4,6,0,1
1486785818317,4,6,0,1
1486785821616,4,6,0,1
1486785821620,4,6,0,1
1486786118354,4,6,0,1
1486786118361,4,6,0,1
1486786122117,4,6,0,1
1486786122122,4,6,0,1
1486786418436,4,6,0,1
1486786418444,4,6,0,1
1486786422647,4,6,0,1
1486786422653,4,6,0,1
1486786718494,4,6,0,1
1486786718500,4,6,0,1
1486786723193,4,6,0,1
1486786723197,4,6,0,1
1486787018596,4,6,0,1
1486787018609,4,6,0,1
1486787023864,4,6,0,1
1486787023877,4,6,0,1
1486787318622,4,6,0,1
1486787318627,4,6,0,1
1486787324388,4,6,0,1
1486787324392,4,6,0,1
1486787618692,4,6,0,1
1486787618701,4,6,0,1
1486787624906,4,6,0,1
1486787624911,4,6,0,1
1486787918719,4,6,0,1
1486787918734,4,6,0,1
1486787925406,4,6,0,1
1486787925421,4,6,0,1
1486788218829,4,6,0,1
1486788218834,4,6,0,1
1486788225931,4,6,0,1
1486788225937,4,6,0,1
1486788518862,4,6,0,1
1486788518869,4,6,0,1
1486788526437,4,6,0,1
1486788526442,4,6,0,1
1486788818971,4,6,0,1
1486788818980,4,6,0,1
1486788821592,4,6,0,1
1486788821598,4,6,0,1
1486789126186,4,6,0,1
1486789126197,4,6,0,1
1487390401583,4,6,0,1
1487390401592,4,6,0,1
1487390406676,4,6,0,1
1487390406683,4,6,0,1
1487390701629,4,6,0,1
1487390701635,4,6,0,1
1487390707192,4,6,0,1
1487390707197,4,6,0,1
1487391001693,4,6,0,1
1487391001699,4,6,0,1
1487391007701,4,6,0,1
1487391007707,4,6,0,1
1487391301728,4,6,0,1
1487391301735,4,6,0,1
1487391308174,4,6,0,1
1487391308179,4,6,0,1
1487391601834,4,6,0,1
1487391601842,4,6,0,1
1487391608705,4,6,0,1
1487391608711,4,6,0,1
1487391901869,4,6,0,1
1487391901876,4,6,0,1
1487391909365,4,6,0,1
1487391909370,4,6,0,1
1487392201940,4,6,0,1
1487392201947,4,6,0,1
1487392204601,4,6,0,1
1487392204605,4,6,0,1
1487392509270,4,6,0,1
1487392509276,4,6,0,1
1487392511178,4,6,0,1
1487392511182,4,6,0,1
1487392809346,4,6,0,1
1487392809352,4,6,0,1
1487392811737,4,6,0,1
1487392811742,4,6,0,1
1487393109345,4,6,0,1
1487393109354,4,6,0,1
1487393112200,4,6,0,1
1487393112210,4,6,0,1
1487393409437,4,6,0,1
1487393409444,4,6,0,1
1487393412715,4,6,0,1
1487393412720,4,6,0,1
1487393709490,4,6,0,1
1487393709497,4,6,0,1
1487393713235,4,6,0,1
1487393713240,4,6,0,1
1486183788116,4,6,1,1
1486183788121,4,6,1,1
1486184692365,5,6,0,1
1486184692374,5,6,0,1
1486184696043,5,6,0,1
1486184696051,5,6,0,1
1486184992421,5,6,0,1
1486184992428,5,6,0,1
1486184996560,5,6,0,1
1486184996565,5,6,0,1
1486185292475,5,6,0,1
1486185292482,5,6,0,1
1486185297030,5,6,0,1
1486185297037,5,6,0,1
1486185592513,5,6,0,1
1486185592521,5,6,0,1
1486185597477,5,6,0,1
1486185597485,5,6,0,1
1486185892609,5,6,0,1
1486185892614,5,6,0,1
1486185897944,5,6,0,1
1486185897950,5,6,0,1
1486186192641,5,6,0,1
1486186192648,5,6,0,1
1486186198422,5,6,0,1
1486186198427,5,6,0,1
1486186492713,5,6,0,1
1486186492720,5,6,0,1
1486186498922,5,6,0,1
1486186498929,5,6,0,1
1486186792724,5,6,0,1
1486186792732,5,6,0,1
1486186799366,5,6,0,1
1486186799375,5,6,0,1
1486187092833,5,6,0,1
1486187092841,5,6,0,1
1486187099858,5,6,0,1
1486187099972,5,6,0,1
1486187392874,5,6,0,1
1486187392882,5,6,0,1
1486187697229,5,6,0,1
1486187697245,5,6,0,1
1486187700190,5,6,0,1
1486187700196,5,6,0,1
1486187997292,5,6,0,1
1486187997298,5,6,0,1
1486789426312,5,6,0,1
1486789426321,5,6,0,1
1486789428613,5,6,0,1
1486789428621,5,6,0,1
1486789696336,5,6,0,1
1486789696344,5,6,0,1
1486789729112,5,6,0,1
1486789729117,5,6,0,1
1486789996402,5,6,0,1
1486789996422,5,6,0,1
1486790029633,5,6,0,1
1486790029637,5,6,0,1
1486790296483,5,6,0,1
1486790296489,5,6,0,1
1486790330158,5,6,0,1
1486790330162,5,6,0,1
1486790596491,5,6,0,1
1486790596496,5,6,0,1
1486790630660,5,6,0,1
1486790630669,5,6,0,1
1486790896576,5,6,0,1
1486790896582,5,6,0,1
1486790931199,5,6,0,1
1486790931206,5,6,0,1
1486791196642,5,6,0,1
1486791196649,5,6,0,1
1486791231708,5,6,0,1
1486791231761,5,6,0,1
1486791496669,5,6,0,1
1486791496674,5,6,0,1
1486791532201,5,6,0,1
1486791532212,5,6,0,1
1486791796758,5,6,0,1
1486791796767,5,6,0,1
1486791832700,5,6,0,1
1486791832706,5,6,0,1
1486792096818,5,6,0,1
1486792096826,5,6,0,1
1486792133204,5,6,0,1
1486792133209,5,6,0,1
1486792396873,5,6,0,1
1486792396880,5,6,0,1
1486792423196,5,6,0,1
1486792423228,5,6,0,1
1486792732187,5,6,0,1
1486792732194,5,6,0,1
1486792735130,5,6,0,1
1486792735134,5,6,0,1
1487394009574,5,6,0,1
1487394009592,5,6,0,1
1487394013760,5,6,0,1
1487394013765,5,6,0,1
1487394309625,5,6,0,1
1487394309632,5,6,0,1
1487394314325,5,6,0,1
1487394314330,5,6,0,1
1487394609703,5,6,0,1
1487394609711,5,6,0,1
1487394669293,5,6,0,1
1487394669300,5,6,0,1
1487394909722,5,6,0,1
1487394909731,5,6,0,1
1487394969789,5,6,0,1
1487394969794,5,6,0,1
1487395209800,5,6,0,1
1487395209817,5,6,0,1
1487395270309,5,6,0,1
1487395270313,5,6,0,1
1487395479852,5,6,0,1
1487395479859,5,6,0,1
1487395570845,5,6,0,1
1487395570855,5,6,0,1
1487395779918,5,6,0,1
1487395779925,5,6,0,1
1487395806214,5,6,0,1
1487395806219,5,6,0,1
1487395812506,5,6,0,1
1487395812511,5,6,0,1
1487396117233,5,6,0,1
1487396117240,5,6,0,1
1487396119312,5,6,0,1
1487396119316,5,6,0,1
1487396417314,5,6,0,1
1487396417322,5,6,0,1
1487396419915,5,6,0,1
1487396419921,5,6,0,1
1487396717341,5,6,0,1
1487396717348,5,6,0,1
1487396720398,5,6,0,1
1487396720404,5,6,0,1
1487397017403,5,6,0,1
1487397017410,5,6,0,1
1487397020904,5,6,0,1
1487397020910,5,6,0,1
1487397317461,5,6,0,1
1487397317468,5,6,0,1
1487397321421,5,6,0,1
1487397321426,5,6,0,1
1486187393120,5,6,1,1
1486187393128,5,6,1,1
1486792428122,5,6,1,1
1486792428126,5,6,1,1
1486188000692,6,6,0,1
1486188000698,6,6,0,1
1486188297367,6,6,0,1
1486188297374,6,6,0,1
1486188301183,6,6,0,1
1486188301189,6,6,0,1
1486188597427,6,6,0,1
1486188597437,6,6,0,1
1486188601690,6,6,0,1
1486188601694,6,6,0,1
1486188897499,6,6,0,1
1486188897681,6,6,0,1
1486188902212,6,6,0,1
1486188902217,6,6,0,1
1486189197511,6,6,0,1
1486189197519,6,6,0,1
1486189202703,6,6,0,1
1486189202707,6,6,0,1
1486189497590,6,6,0,1
1486189497604,6,6,0,1
1486189503194,6,6,0,1
1486189503200,6,6,0,1
1486189797650,6,6,0,1
1486189797656,6,6,0,1
1486189803699,6,6,0,1
1486189803705,6,6,0,1
1486190097697,6,6,0,1
1486190097704,6,6,0,1
1486190104164,6,6,0,1
1486190104169,6,6,0,1
1486190397767,6,6,0,1
1486190397772,6,6,0,1
1486190404633,6,6,0,1
1486190404639,6,6,0,1
1486190697857,6,6,0,1
1486190697870,6,6,0,1
1486190705104,6,6,0,1
1486190705111,6,6,0,1
1486190997918,6,6,0,1
1486190997923,6,6,0,1
1486191302237,6,6,0,1
1486191302244,6,6,0,1
1486191305100,6,6,0,1
1486191305107,6,6,0,1
1486793032250,6,6,0,1
1486793032257,6,6,0,1
1486793035703,6,6,0,1
1486793035723,6,6,0,1
1486793332325,6,6,0,1
1486793332331,6,6,0,1
1486793336182,6,6,0,1
1486793336186,6,6,0,1
1486793632357,6,6,0,1
1486793632364,6,6,0,1
1486793636729,6,6,0,1
1486793636734,6,6,0,1
1486793932445,6,6,0,1
1486793932452,6,6,0,1
1486793937248,6,6,0,1
1486793937252,6,6,0,1
1486794232481,6,6,0,1
1486794232489,6,6,0,1
1486794237743,6,6,0,1
1486794237766,6,6,0,1
1486794532504,6,6,0,1
1486794532510,6,6,0,1
1486794538240,6,6,0,1
1486794538246,6,6,0,1
1486794832588,6,6,0,1
1486794832604,6,6,0,1
1486794838733,6,6,0,1
1486794838738,6,6,0,1
1486795132645,6,6,0,1
1486795132653,6,6,0,1
1486795139236,6,6,0,1
1486795139241,6,6,0,1
1486795432703,6,6,0,1
1486795432709,6,6,0,1
1486795439764,6,6,0,1
1486795439775,6,6,0,1
1486795732783,6,6,0,1
1486795732789,6,6,0,1
1486795740280,6,6,0,1
1486795740286,6,6,0,1
1486796032831,6,6,0,1
1486796032848,6,6,0,1
1486796337230,6,6,0,1
1486796337239,6,6,0,1
1486796340116,6,6,0,1
1486796340120,6,6,0,1
1487397617540,6,6,0,1
1487397617556,6,6,0,1
1487397621941,6,6,0,1
1487397621948,6,6,0,1
1487397917591,6,6,0,1
1487397917599,6,6,0,1
1487397922484,6,6,0,1
1487397922487,6,6,0,1
1487398217663,6,6,0,1
1487398217671,6,6,0,1
1487398223019,6,6,0,1
1487398223023,6,6,0,1
1487398517686,6,6,0,1
1487398517694,6,6,0,1
1487398523502,6,6,0,1
1487398523507,6,6,0,1
1487398817780,6,6,0,1
1487398817786,6,6,0,1
1487398824025,6,6,0,1
1487398824030,6,6,0,1
1487399117831,6,6,0,1
1487399117835,6,6,0,1
1487399124561,6,6,0,1
1487399124565,6,6,0,1
1487399720231,6,6,0,1
1487399720237,6,6,0,1
1487399724219,6,6,0,1
1487399724225,6,6,0,1
1487400020315,6,6,0,1
1487400020321,6,6,0,1
1487400024759,6,6,0,1
1487400024764,6,6,0,1
1487400320306,6,6,0,1
1487400320314,6,6,0,1
1487400325229,6,6,0,1
1487400325239,6,6,0,1
1487400620384,6,6,0,1
1487400620396,6,6,0,1
1487400625757,6,6,0,1
1487400625760,6,6,0,1
1487400920433,6,6,0,1
1487400920437,6,6,0,1
1487400926295,6,6,0,1
1487400926300,6,6,0,1
1486190998113,6,6,1,1
1486190998116,6,6,1,1
1486796033113,6,6,1,1
1486796033119,6,6,1,1
1486191602298,7,6,0,1
1486191602302,7,6,0,1
1486191605600,7,6,0,1
1486191605606,7,6,0,1
1486191902391,7,6,0,1
1486191902412,7,6,0,1
1486191906115,7,6,0,1
1486191906120,7,6,0,1
1486192202435,7,6,0,1
1486192202441,7,6,0,1
1486192206634,7,6,0,1
1486192206638,7,6,0,1
1486192502510,7,6,0,1
1486192502519,7,6,0,1
1486192507195,7,6,0,1
1486192507203,7,6,0,1
1486192802533,7,6,0,1
1486192802541,7,6,0,1
1486192807667,7,6,0,1
1486192807673,7,6,0,1
1486193102621,7,6,0,1
1486193102629,7,6,0,1
1486193108167,7,6,0,1
1486193108173,7,6,0,1
1486193402669,7,6,0,1
1486193402675,7,6,0,1
1486193408676,7,6,0,1
1486193408681,7,6,0,1
1486193702686,7,6,0,1
1486193702693,7,6,0,1
1486193709156,7,6,0,1
1486193709170,7,6,0,1
1486194002780,7,6,0,1
1486194002785,7,6,0,1
1486194009659,7,6,0,1
1486194009664,7,6,0,1
1486194302851,7,6,0,1
1486194302864,7,6,0,1
1486194310148,7,6,0,1
1486194310156,7,6,0,1
1486194602947,7,6,0,1
1486194602954,7,6,0,1
1486194907243,7,6,0,1
1486194907249,7,6,0,1
1486194910121,7,6,0,1
1486194910126,7,6,0,1
1486796637295,7,6,0,1
1486796637303,7,6,0,1
1486796640643,7,6,0,1
1486796640650,7,6,0,1
1486796937371,7,6,0,1
1486796937376,7,6,0,1
1486796941135,7,6,0,1
1486796941139,7,6,0,1
1486797237471,7,6,0,1
1486797237476,7,6,0,1
1486797241660,7,6,0,1
1486797241665,7,6,0,1
1486797537528,7,6,0,1
1486797537534,7,6,0,1
1486797608792,7,6,0,1
1486797608796,7,6,0,1
1486798144220,7,6,0,1
1486798144225,7,6,0,1
1486798163698,7,6,0,1
1486798163703,7,6,0,1
1486798444337,7,6,0,1
1486798444348,7,6,0,1
1486798545409,7,6,0,1
1486798545418,7,6,0,1
1486798744379,7,6,0,1
1486798744391,7,6,0,1
1486798846022,7,6,0,1
1486798846034,7,6,0,1
1486799044663,7,6,0,1
1486799044686,7,6,0,1
1486799146779,7,6,0,1
1486799146789,7,6,0,1
1486799344687,7,6,0,1
1486799344696,7,6,0,1
1486799447388,7,6,0,1
1486799447607,7,6,0,1
1486799631174,7,6,0,1
1486799631272,7,6,0,1
1486799786774,7,6,0,1
1486799786779,7,6,0,1
1486799930889,7,6,0,1
1486799930899,7,6,0,1
1487401220541,7,6,0,1
1487401220552,7,6,0,1
1487401226820,7,6,0,1
1487401226825,7,6,0,1
1487401520575,7,6,0,1
1487401520581,7,6,0,1
1487401527339,7,6,0,1
1487401527345,7,6,0,1
1487401820637,7,6,0,1
1487401820644,7,6,0,1
1487401827817,7,6,0,1
1487401827824,7,6,0,1
1487403327250,7,6,0,1
1487403327257,7,6,0,1
1487403330104,7,6,0,1
1487403330111,7,6,0,1
1487403627346,7,6,0,1
1487403627354,7,6,0,1
1487403630578,7,6,0,1
1487403630583,7,6,0,1
1487403927323,7,6,0,1
1487403927332,7,6,0,1
1487403931003,7,6,0,1
1487403931008,7,6,0,1
1487404227419,7,6,0,1
1487404227427,7,6,0,1
1487404231509,7,6,0,1
1487404231516,7,6,0,1
1487404527473,7,6,0,1
1487404527479,7,6,0,1
1487404532023,7,6,0,1
1487404532028,7,6,0,1
1486194603123,7,6,1,1
1486194603128,7,6,1,1
1486195207298,8,6,0,1
1486195207303,8,6,0,1
1486195210633,8,6,0,1
1486195210637,8,6,0,1
1486195507336,8,6,0,1
1486195507340,8,6,0,1
1486195511129,8,6,0,1
1486195511137,8,6,0,1
1486195807404,8,6,0,1
1486195807410,8,6,0,1
1486195811645,8,6,0,1
1486195811651,8,6,0,1
1486196107544,8,6,0,1
1486196107554,8,6,0,1
1486196112145,8,6,0,1
1486196112150,8,6,0,1
1486196407466,8,6,0,1
1486196407474,8,6,0,1
1486196412591,8,6,0,1
1486196412598,8,6,0,1
1486196707563,8,6,0,1
1486196707569,8,6,0,1
1486196713100,8,6,0,1
1486196713105,8,6,0,1
1486197007612,8,6,0,1
1486197007619,8,6,0,1
1486197013579,8,6,0,1
1486197013585,8,6,0,1
1486197307669,8,6,0,1
1486197307673,8,6,0,1
1486197314036,8,6,0,1
1486197314043,8,6,0,1
1486197607734,8,6,0,1
1486197607744,8,6,0,1
1486197614528,8,6,0,1
1486197614532,8,6,0,1
1486197907842,8,6,0,1
1486197907866,8,6,0,1
1486197915033,8,6,0,1
1486197915155,8,6,0,1
1486198183708,8,6,0,1
1486198183759,8,6,0,1
1486198195193,8,6,0,1
1486198195227,8,6,0,1
1486198195314,8,6,0,1
1486198216267,8,6,0,1
1486198216281,8,6,0,1
1486198494282,8,6,0,1
1486198494287,8,6,0,1
1486198516977,8,6,0,1
1486198516983,8,6,0,1
1486198794351,8,6,0,1
1486198794366,8,6,0,1
1486800011958,8,6,0,1
1486800011982,8,6,0,1
1486800012138,8,6,0,1
1486800012156,8,6,0,1
1486800230920,8,6,0,1
1486800230937,8,6,0,1
1486800311724,8,6,0,1
1486800311742,8,6,0,1
1486800755532,8,6,0,1
1486800755685,8,6,0,1
1486800755731,8,6,0,1
1486800755770,8,6,0,1
1486801053269,8,6,0,1
1486801053275,8,6,0,1
1486801059307,8,6,0,1
1486801059315,8,6,0,1
1486801353356,8,6,0,1
1486801353363,8,6,0,1
1486801359852,8,6,0,1
1486801359857,8,6,0,1
1486801739212,8,6,0,1
1486801739220,8,6,0,1
1486801854392,8,6,0,1
1486801854398,8,6,0,1
1486802039263,8,6,0,1
1486802039270,8,6,0,1
1486802154941,8,6,0,1
1486802155008,8,6,0,1
1486802339335,8,6,0,1
1486802339342,8,6,0,1
1486802455492,8,6,0,1
1486802455500,8,6,0,1
1486802639414,8,6,0,1
1486802639422,8,6,0,1
1486802724297,8,6,0,1
1486802724328,8,6,0,1
1486802724497,8,6,0,1
1486802724504,8,6,0,1
1486802939544,8,6,0,1
1486802939549,8,6,0,1
1486803025071,8,6,0,1
1486803025079,8,6,0,1
1486803239537,8,6,0,1
1486803239544,8,6,0,1
1486803458631,8,6,0,1
1486803458637,8,6,0,1
1486803539647,8,6,0,1
1486803539654,8,6,0,1
1487404827568,8,6,0,1
1487404827575,8,6,0,1
1487404832520,8,6,0,1
1487404832526,8,6,0,1
1487405127605,8,6,0,1
1487405127612,8,6,0,1
1487405133035,8,6,0,1
1487405133042,8,6,0,1
1487405427686,8,6,0,1
1487405427692,8,6,0,1
1487405433562,8,6,0,1
1487405433567,8,6,0,1
1487405727721,8,6,0,1
1487405727727,8,6,0,1
1487405734036,8,6,0,1
1487405734043,8,6,0,1
1487406027810,8,6,0,1
1487406027815,8,6,0,1
1487406034559,8,6,0,1
1487406034565,8,6,0,1
1487406327857,8,6,0,1
1487406327864,8,6,0,1
1487406335082,8,6,0,1
1487406335089,8,6,0,1
1487406628111,8,6,0,1
1487406628121,8,6,0,1
1487406831057,8,6,0,1
1487406831171,8,6,0,1
1487406837814,8,6,0,1
1487406837823,8,6,0,1
1487406928218,8,6,0,1
1487406928226,8,6,0,1
1487406941858,8,6,0,1
1487406941884,8,6,0,1
1487407243888,8,6,0,1
1487407243926,8,6,0,1
1487407281246,8,6,0,1
1487407281250,8,6,0,1
1487407543879,8,6,0,1
1487407543885,8,6,0,1
1487407581754,8,6,0,1
1487407581760,8,6,0,1
1487407843950,8,6,0,1
1487407843957,8,6,0,1
1487407876664,8,6,0,1
1487407876670,8,6,0,1
1487407876677,8,6,0,1
1487407876782,8,6,0,1
1486198813783,9,6,0,1
1486198813789,9,6,0,1
1486200420245,9,6,0,1
1486200420265,9,6,0,1
1486200487643,9,6,0,1
1486200487656,9,6,0,1
1486200491979,9,6,0,1
1486200491986,9,6,0,1
1486202030720,9,6,0,1
1486202030727,9,6,0,1
1486202057072,9,6,0,1
1486202057080,9,6,0,1
1486803600901,9,6,0,1
1486803600923,9,6,0,1
1486803601152,9,6,0,1
1486803601156,9,6,0,1
1486803839682,9,6,0,1
1486803839689,9,6,0,1
1486803901685,9,6,0,1
1486803901693,9,6,0,1
1486804132155,9,6,0,1
1486804132163,9,6,0,1
1486804191778,9,6,0,1
1486804191784,9,6,0,1
1486804191984,9,6,0,1
1486804192004,9,6,0,1
1486804504214,9,6,0,1
1486804504218,9,6,0,1
1486804507365,9,6,0,1
1486804507368,9,6,0,1
1486804804280,9,6,0,1
1486804804287,9,6,0,1
1486804807927,9,6,0,1
1486804807931,9,6,0,1
1486805404430,9,6,0,1
1486805404435,9,6,0,1
1486805409019,9,6,0,1
1486805409023,9,6,0,1
1486805704480,9,6,0,1
1486805704485,9,6,0,1
1486805709508,9,6,0,1
1486805709516,9,6,0,1
1486806004539,9,6,0,1
1486806004547,9,6,0,1
1486806214409,9,6,0,1
1486806214416,9,6,0,1
1486806304614,9,6,0,1
1486806304620,9,6,0,1
1486806514943,9,6,0,1
1486806514946,9,6,0,1
1486806604703,9,6,0,1
1486806604711,9,6,0,1
1486806815427,9,6,0,1
1486806815433,9,6,0,1
1487408444143,9,6,0,1
1487408444161,9,6,0,1
1487408701550,9,6,0,1
1487408701561,9,6,0,1
1487408744190,9,6,0,1
1487408744197,9,6,0,1
1487408814833,9,6,0,1
1487408814841,9,6,0,1
1487408815095,9,6,0,1
1487408815103,9,6,0,1
1487409044260,9,6,0,1
1487409044266,9,6,0,1
1487409123203,9,6,0,1
1487409123207,9,6,0,1
1487409344486,9,6,0,1
1487409344497,9,6,0,1
1487409517743,9,6,0,1
1487409517747,9,6,0,1
1487409644520,9,6,0,1
1487409644527,9,6,0,1
1487409818267,9,6,0,1
1487409818271,9,6,0,1
1487409944514,9,6,0,1
1487409944522,9,6,0,1
1487410118795,9,6,0,1
1487410118802,9,6,0,1
1487410244560,9,6,0,1
1487410244568,9,6,0,1
1487410419333,9,6,0,1
1487410419338,9,6,0,1
1487410544632,9,6,0,1
1487410544647,9,6,0,1
1487410719843,9,6,0,1
1487410719850,9,6,0,1
1487410830399,9,6,0,1
1487410830406,9,6,0,1
1487411020373,9,6,0,1
1487411020381,9,6,0,1
1487411130452,9,6,0,1
1487411130459,9,6,0,1
1487411320884,9,6,0,1
1487411320891,9,6,0,1
1487411430523,9,6,0,1
1487411430532,9,6,0,1
1487411621402,9,6,0,1
1487411621409,9,6,0,1
1487411730599,9,6,0,1
1487411730605,9,6,0,1
1487411921894,9,6,0,1
1487411921902,9,6,0,1
1486203018956,10,6,0,1
1486203018962,10,6,0,1
1486203098023,10,6,0,1
1486203098029,10,6,0,1
1486203319034,10,6,0,1
1486203319040,10,6,0,1
1486203460245,10,6,0,1
1486203460251,10,6,0,1
1486203619078,10,6,0,1
1486203619084,10,6,0,1
1486203665496,10,6,0,1
1486203665504,10,6,0,1
1486203919164,10,6,0,1
1486203919172,10,6,0,1
1486203927027,10,6,0,1
1486203927041,10,6,0,1
1486203933615,10,6,0,1
1486203933622,10,6,0,1
1486204219224,10,6,0,1
1486204219230,10,6,0,1
1486204273411,10,6,0,1
1486204273424,10,6,0,1
1486204279053,10,6,0,1
1486204279060,10,6,0,1
1486205480607,10,6,0,1
1486205480615,10,6,0,1
1486205686559,10,6,0,1
1486205686562,10,6,0,1
1486205693013,10,6,0,1
1486205693020,10,6,0,1
1486807504855,10,6,0,1
1486807504860,10,6,0,1
1486807732860,10,6,0,1
1486807732865,10,6,0,1
1486807804919,10,6,0,1
1486807804932,10,6,0,1
1486808109230,10,6,0,1
1486808109236,10,6,0,1
1486808112253,10,6,0,1
1486808112259,10,6,0,1
1486808409293,10,6,0,1
1486808409298,10,6,0,1
1486808412762,10,6,0,1
1486808412766,10,6,0,1
1486808709361,10,6,0,1
1486808709368,10,6,0,1
1486808713278,10,6,0,1
1486808713282,10,6,0,1
1486809009462,10,6,0,1
1486809009468,10,6,0,1
1486809013823,10,6,0,1
1486809013828,10,6,0,1
1486809309509,10,6,0,1
1486809309515,10,6,0,1
1486809482272,10,6,0,1
1486809482276,10,6,0,1
1486809609586,10,6,0,1
1486809609602,10,6,0,1
1486809653482,10,6,0,1
1486809653488,10,6,0,1
1486809909630,10,6,0,1
1486809909637,10,6,0,1
1486809914442,10,6,0,1
1486809914446,10,6,0,1
1486809914819,10,6,0,1
1486809914823,10,6,0,1
1486810209716,10,6,0,1
1486810209721,10,6,0,1
1486810215400,10,6,0,1
1486810215406,10,6,0,1
1486810656715,10,6,0,1
1487412030671,10,6,0,1
1487412030679,10,6,0,1
1487412222395,10,6,0,1
1487412222400,10,6,0,1
1487412330712,10,6,0,1
1487412330720,10,6,0,1
1487412522853,10,6,0,1
1487412522860,10,6,0,1
1487412630780,10,6,0,1
1487412630787,10,6,0,1
1487412823362,10,6,0,1
1487412823369,10,6,0,1
1487412930845,10,6,0,1
1487412930852,10,6,0,1
1487413123844,10,6,0,1
1487413123852,10,6,0,1
1487413230891,10,6,0,1
1487413230897,10,6,0,1
1487413424336,10,6,0,1
1487413424351,10,6,0,1
1487413530959,10,6,0,1
1487413530967,10,6,0,1
1487413724809,10,6,0,1
1487413724813,10,6,0,1
1487413831028,10,6,0,1
1487413831034,10,6,0,1
1487414025268,10,6,0,1
1487414025275,10,6,0,1
1487414131094,10,6,0,1
1487414131099,10,6,0,1
1487414325740,10,6,0,1
1487414325747,10,6,0,1
1487414431113,10,6,0,1
1487414431119,10,6,0,1
1487414626236,10,6,0,1
1487414626247,10,6,0,1
1487414731181,10,6,0,1
1487414731188,10,6,0,1
1487414739469,10,6,0,1
1487414739642,10,6,0,1
1487414926720,10,6,0,1
1487414926727,10,6,0,1
1487415031246,10,6,0,1
1487415031253,10,6,0,1
1487415227215,10,6,0,1
1487415227221,10,6,0,1
1487415301308,10,6,0,1
1487415301314,10,6,0,1
1487415382360,10,6,0,1
1487415382396,10,6,0,1
1487415382410,10,6,0,1
1487415382417,10,6,0,1
1486807805121,10,6,1,1
1486807805127,10,6,1,1
1486810769342,10,6,1,1
1486810715151,10,6,2,1
1486810724110,10,6,2,1
1486810736193,10,6,2,1
1486810741133,10,6,2,1
1486810745121,10,6,2,1
1486810752122,10,6,2,1
